Name,url,Bias
Family Survival Headlines,http://familysurvivalheadlines.com/,fake_news
Fash the Nation,http://fashthenation.com/,fake_news
Fayetteville Standard,https://fayettevillestandard.com/,fake_news
Femalista,https://www.femalista.com/,fake_news
Filming Cops,http://filmingcops.com/,fake_news
First in Freedom Daily,https://firstinfreedomdaily.com/,fake_news
First State Times,https://firststatetimes.com/,fake_news
FL24.net,https://firststatetimes.com/,fake_news
Flag & Cross,https://flagandcross.com/,fake_news
Flex Mag,"Overall, Flex Mag is a Questionable Source that completely lacks credibility due to lack of ownership info, poor writing, use of non-credible sourcing and publishing of outdated conspiracy theories. (D. Van Zandt 8/10/2018) Updated (11/27/2019)",fake_news
Focus on the Family,"Overall, Flex Mag is a Questionable Source that completely lacks credibility due to lack of ownership info, poor writing, use of non-credible sourcing and publishing of outdated conspiracy theories. (D. Van Zandt 8/10/2018) Updated (11/27/2019)",fake_news
Foreign Policy Initiative,https://foreignpolicyi.org/,fake_news
For the Right News,https://www.fortherightnews.com/,fake_news
Fort Smith Times,https://fortsmithtimes.com/,fake_news
FR24 News,https://www.fr24news.com/,fake_news
Frank Speech (Mike Lindell),https://www.frankspeech.com/,fake_news
Freedom First Network,https://freedomfirstnetwork.com/,fake_news
Freedom News Report,https://freedomnewsreport.com,fake_news
FreedomProject Media,https://www.freedomproject.com/,fake_news
Free-Speech Front,http://www.free-speechfront.info/,fake_news
Free West Media,https://freewestmedia.com/,fake_news
Fresno Leader,https://fresnoleader.com/,fake_news
Fria Tider (Free Times),https://www.friatider.se/,fake_news
Frontpage Magazine,https://www.frontpagemag.com/,fake_news
FT Wayne Times,https://www.frontpagemag.com/,fake_news
Gadsden Today,https://gadsdentoday.com/,fake_news
Galesburg Reporter,https://gadsdentoday.com/,fake_news
Gatestone Institute,https://www.gatestoneinstitute.org/,fake_news
Geller Report,https://gellerreport.com/,fake_news
Gem State Wire,https://gellerreport.com/,fake_news
Gen Z Conservative,https://genzconservative.com/,fake_news
Geology In,http://www.geologyin.com/,fake_news
Georgia Mountain News,http://www.geologyin.com/,fake_news
GETTR,https://gettr.com/,fake_news
Ghost.Report,https://ghost.report/,fake_news
Girls Just Wanna Have Guns,http://girlsjustwannahaveguns.com/,fake_news
Globe Magazine,http://www.globemagazine.com/,fake_news
Gnews,https://gnews.org/,fake_news
GOD (Good Lord Above),http://thegoodlordabove.com/,fake_news
Godfather Politics,https://godfatherpolitics.com,fake_news
Gold Country Today,https://goldcountrytoday.com/,fake_news
Golden State Today,https://goldenstatetoday.com/,fake_news
GoodGopher,http://www.goodgopher.com/,fake_news
GOP Daily Brief,https://gopdailybrief.com/,fake_news
GOP.gov (House Republicans),https://www.gop.gov,fake_news
Grain of Truth,http://grainoftruth.ca/,fake_news
Grand Canyon Times,https://grandcanyontimes.com/,fake_news
Grand Junction Times,https://grandjunctiontimes.com/,fake_news
Granma (Cuba),https://grandjunctiontimes.com/,fake_news
Great American Daily,https://greatamericandaily.com/,fake_news
Great American Republic,https://greatamericanrepublic.com,fake_news
GreatReject Bias,Sources in the Conspiracy-Pseudoscience category ,fake_news
Grundy Reporter,Sources in the Conspiracy-Pseudoscience category ,fake_news
Grunge,https://www.grunge.com/,fake_news
Gucmakale.com,https://www.gucmakale.com/,fake_news
Gulf News,https://gulfnews.com/,fake_news
The Hagmann Report,https://www.hagmannreport.com/,fake_news
Hal Turner Radio Show,https://halturnerradioshow.com/,fake_news
Hang the Bankers,https://hangthebankers.com/,fake_news
Hannity.com,https://hannity.com/,fake_news
Hartford Reporter,https://hartfordreporter.com/,fake_news
Hawar News Agency,https://en.hawarnews.org/,fake_news
Hawkeye Reporter,https://en.hawarnews.org/,fake_news
Head Topics,https://headtopics.com/us/#,fake_news
Here Is The Evidence,https://hereistheevidence.com/,fake_news
Hernando Reporter,https://hernandoreporter.com/,fake_news
Heartland Institute,https://www.heartland.org/,fake_news
Hogg Watch,"Overall, we rate Hogg Watch a Questionable Source based on extreme right-wing bias, promotion of tin foil hat conspiracy theories, and publication of fake news.",fake_news
Honolulu Reporter,"Overall, we rate Hogg Watch a Questionable Source based on extreme right-wing bias, promotion of tin foil hat conspiracy theories, and publication of fake news.",fake_news
Hoodsite,https://hoodsite.com/,fake_news
Hoosier State Today,https://hoodsite.com/,fake_news
Hot Springs Times,https://hotspringstimes.com/,fake_news
Housatonic Valley News,https://housatonicvalleynews.com/,fake_news
Huntsville Leader,https://huntsvilleleader.com/,fake_news
Hutch Today,https://huntsvilleleader.com/,fake_news
iHarare,https://iharare.com/,fake_news
I Hate the Media,"Overall, we rate I Hate the Media a Questionable Source based on consistent right leaning spin and use of other questionable sources as the means of content. (D. Van Zandt 11/24/2018) Updated (4/19/2020)",fake_news
I Love My Freedom,https://ilovemyfreedom.org/,fake_news
"I, Hypocrite",http://ihypocrite.net,fake_news
Illegal Alien Crime Report,https://www.illegalaliencrimereport.com,fake_news
Illicit Info,https://illicitinfo.com,fake_news
Illinois Valley Times,https://illicitinfo.com,fake_news
IMOwired,http://imowired.com/,fake_news
Imperial CA News,https://imperialcanews.com/,fake_news
InfoGalactic,https://infogalactic.com,fake_news
Independent Sentinel,https://www.independentsentinel.com,fake_news
Indy Standard,https://www.independentsentinel.com,fake_news
Information Liberation,http://www.informationliberation.com/,fake_news
InfoRos,http://www.informationliberation.com/,fake_news
InfoScum,http://www.infoscum.com/,fake_news
Inner Strength Zone,https://innerstrength.zone/,fake_news
Institute for Historical Review,http://ihr.org/,fake_news
Interior Alaska News,https://interioralaskanews.com/,fake_news
International Organization for the Family (IOF),https://interioralaskanews.com/,fake_news
Iowa City Today,https://interioralaskanews.com/,fake_news
iPatriot,https://ipatriot.com/,fake_news
Jefferson Reporter,https://jeffersonreporter.com/,fake_news
Joco Today,https://jeffersonreporter.com/,fake_news
Jonesboro Times,https://jonesborotimes.com/,fake_news
Judicial Watch,https://www.judicialwatch.org,fake_news
Just the Facts,https://www.justthefacts.org,fake_news
Just The News,https://justthenews.com/,fake_news
Kane County Reporter,https://justthenews.com/,fake_news
Kankakee Times,https://justthenews.com/,fake_news
Kauai Sun,https://justthenews.com/,fake_news
Kendall County Times,https://justthenews.com/,fake_news
Kent County Today,https://kentcountytoday.com/,fake_news
Kentuckiana Times,https://kentcountytoday.com/,fake_news
Kern County Times,https://kerncountytimes.com/,fake_news
Key West Reporter,https://keywestreporter.com/,fake_news
Kings County Times,https://kingscountytimes.com/,fake_news
Knights Templar International,https://www.knightstemplarorder.com/,fake_news
Kokomo Standard,https://www.knightstemplarorder.com/,fake_news
Korean Central News Agency,http://www.kcna.kp/,fake_news
LADbible,https://www.ladbible.com/,fake_news
Lafayette Times,https://www.ladbible.com/,fake_news
LA Harbor News,https://laharbornews.com/,fake_news
Lake County Gazette,https://laharbornews.com/,fake_news
Lake Tahoe Sun,https://laketahoesun.com/,fake_news
Lancaster Courier,https://www.lancastercourier.com/,fake_news
Larimer News,https://larimernews.com/,fake_news
Last Frontier News,https://lastfrontiernews.com/,fake_news
Lawrence Reporter,https://lastfrontiernews.com/,fake_news
LAX Leader,https://laxleader.com/,fake_news
Left Action,http://leftaction.com/,fake_news
Left Exposed,http://leftexposed.org/,fake_news
Lew Rockwell,https://www.lewrockwell.com/,fake_news
Liberty Bell,https://www.libertybell.com/,fake_news
Liberty Hangout,http://libertyhangout.org/,fake_news
LibertyTalk.FM,https://libertytalk.fm/,fake_news
Liberty Unyielding,https://www.libertynews.com/,fake_news
Life News,https://www.lifenews.com/,fake_news
LifeSiteNews,https://www.lifesitenews.com/,fake_news
Lindell TV,https://lindelltv.com/,fake_news
Litchfield Hills Today,https://litchfieldhillstoday.com/,fake_news
Little Apple Times,https://litchfieldhillstoday.com/,fake_news
LiveLeak,https://www.liveleak.com/,fake_news
London Web News,http://londonwebnews.com/,fake_news
Louder With Crowder,https://www.louderwithcrowder.com,fake_news
Lowe Delta News,https://lowedeltanews.com/,fake_news
Lucianne.com,https://www.lucianne.com/,fake_news
Macon Reporter,https://www.lucianne.com/,fake_news
Macon Times,https://www.lucianne.com/,fake_news
Mad World News,https://madworldnews.com/,fake_news
MAGA Daily Report,https://magadailyreport.com,fake_news
Magic Valley Times,https://magadailyreport.com,fake_news
Mainstream Fake Media,https://mainstreamfakemedia.com/,fake_news
Manatee Review,https://manateereview.com/,fake_news
Marin Leader,https://marinleader.com/,fake_news
Mat-Su Times,https://matsutimes.com/,fake_news
Maui Reporter,https://matsutimes.com/,fake_news
McHenry Times,https://matsutimes.com/,fake_news
McLean County Times,https://matsutimes.com/,fake_news
Mehr News Agency,https://en.mehrnews.com,fake_news
Merced Times,https://mercedtimes.com/,fake_news
MercoPress,https://en.mercopress.com/,fake_news
Metapedia,https://en.metapedia.org/wiki/Main_Page,fake_news
Metric Media,https://metricmedianews.com/,fake_news
Metro East Sun,https://metricmedianews.com/,fake_news
Miami Courant,https://miamicourant.com/,fake_news
Mic Drop Politics,https://www.micdroppolitics.com/,fake_news
Middle American Democrat,https://middleamericandemocrat.com,fake_news
Middle East Forum,https://www.meforum.org,fake_news
Middle East Media Research Institute (MEMRI),https://www.memri.org/,fake_news
Mixi.Media,https://mixi.media/,fake_news
Mobile Courant,https://mobilecourant.com/,fake_news
Mohave Today,https://mohavetoday.com/,fake_news
Mondoweiss,http://mondoweiss.net/,fake_news
Monterey Times,https://montereytimes.com/,fake_news
MoonBattery,https://moonbattery.com,fake_news
MoveOn,https://front.moveon.org,fake_news
MSMLies.com,https://www.msmlies.com/,fake_news
MTO News,https://mtonews.com/,fake_news
Muncie Reporter,https://mtonews.com/,fake_news
NW Iowa News,https://mtonews.com/,fake_news
My Right American,https://myrightamerica.com,fake_news
Naples Standard,https://naplesstandard.com/,fake_news
Nature Coast Times,https://naturecoasttimes.com/,fake_news
National Alliance,Source: natall.com,fake_news
National Enquirer,http://www.nationalenquirer.com/,fake_news
National Insiders,https://nationalinsiders.com/,fake_news
National Policy Institute,https://nationalpolicy.institute/,fake_news
National Rifle Association (NRA),https://home.nra.org/,fake_news
National Right to Life Committee (NRLC),https://home.nra.org/,fake_news
National Vanguard,https://nationalvanguard.org/,fake_news
Natural State News,https://naturalstatenews.com/,fake_news
Naugatuck Times,https://naugatucktimes.com/,fake_news
NC Florida News,https://ncfloridanews.com/,fake_news
NC Georgia News,https://ncfloridanews.com/,fake_news
NC Kansas News,https://ncfloridanews.com/,fake_news
NC Indiana News,https://ncfloridanews.com/,fake_news
NE Alabama News,https://nealabamanews.com/,fake_news
NE Atlanta News,https://nealabamanews.com/,fake_news
NE Cali News,https://necalinews.com/,fake_news
NE Colorado News,https://necoloradonews.com/,fake_news
NE Connecticut News,https://neconnnews.com/,fake_news
NE Florida News,https://nefloridanews.com/,fake_news
NE Indiana News,https://nefloridanews.com/,fake_news
NE Iowa News,https://nefloridanews.com/,fake_news
NE Kansas News,https://nefloridanews.com/,fake_news
NE Sacramento News,https://nesacramentonews.com/,fake_news
NE Valley Times,https://nevalleytimes.com/,fake_news
New Nation News,http://www.newnation.org/,fake_news
News18,http://www.newnation.org/,fake_news
News Blaze,https://newsblaze.com/,fake_news
News Break,https://www.newsbreak.com/,fake_news
News Heist,https://newsheist.com/,fake_news
News Hour First,https://newshourfirst.com/,fake_news
News Punch,https://newspunch.com,fake_news
News Pushed,https://newspushed.com/,fake_news
NewsReady,https://www.newsready.com/,fake_news
News Rescue,https://newsrescue.com/,fake_news
News Sloth,http://newssloth.com/,fake_news
News With Views,https://newswithviews.com/,fake_news
NewsAmmo,http://newsammo.com/,fake_news
Newsmax,https://www.newsmax.com/,fake_news
Newsner,https://en.newsner.com,fake_news
Newsview,https://www.newsview.gr/,fake_news
NewsWars,https://newswars.com/,fake_news
Next News Network,https://www.youtube.com/nextnewsnetwork,fake_news
NOQ Report,https://noqreport.com/,fake_news
Nordic Monitor,https://www.nordicmonitor.com/,fake_news
North Alaska News,https://northalaskanews.com/,fake_news
North Birmingham Times,https://northbirminghamtimes.com/,fake_news
North Broward News,https://northbrowardnews.com/,fake_news
North Central Arkansas News,https://ncarkansasnews.com/,fake_news
North Coast California News,https://northcoastcanews.com/,fake_news
North Cook News,https://northcoastcanews.com/,fake_news
North DSM News,https://northcoastcanews.com/,fake_news
North Egypt News,https://northcoastcanews.com/,fake_news
North Fulton Today,https://northcoastcanews.com/,fake_news
North Gwinnett News,https://northcoastcanews.com/,fake_news
North Idaho Times,https://northcoastcanews.com/,fake_news
North Indy News,https://northcoastcanews.com/,fake_news
North Inland News,https://northinlandnews.com/,fake_news
North Iowa Reporter,https://northinlandnews.com/,fake_news
North Jefferson Country News,https://northjeffconews.com/,fake_news
North Lake Times,https://northjeffconews.com/,fake_news
North Little Rock Times,https://northlittlerocktimes.com/,fake_news
North Miami-Dade News,https://northlittlerocktimes.com/,fake_news
North OC Times,https://northoctimes.com/,fake_news
North Orlando News,https://northoctimes.com/,fake_news
North Palm Beach Today,https://northoctimes.com/,fake_news
North Panhandle News,https://northoctimes.com/,fake_news
North Pima News,https://northpimanews.com/,fake_news
North Pinellas News,https://northpimanews.com/,fake_news
North Sacramento Today,https://northsactoday.com/,fake_news
North New Castle News,https://northnewcastlenews.com/,fake_news
North SFV Today,https://northsfvtoday.com/,fake_news
North SGV News,https://northsgvnews.com/,fake_news
North Wichita News,https://northsgvnews.com/,fake_news
Not Allowed To,https://notallowedto.com/,fake_news
Now8News,http://now8news.com/,fake_news
NowThis News,https://nowthisnews.com/,fake_news
NPR.News (Natural News),Sources in the Conspiracy-Pseudoscience category ,fake_news
NRL News Today,https://www.nationalrighttolifenews.org/,fake_news
NTD TV (New Tang Dynasty),https://www.ntd.com,fake_news
NW Alabama News,https://nwalabamanews.com/,fake_news
NW Arkansas News,https://nwarkansasnews.com/,fake_news
NW Atlanta News,https://nwarkansasnews.com/,fake_news
NW Connecticut News,https://nwconnnews.com/,fake_news
NW Georgia News,https://nwconnnews.com/,fake_news
NW Illinois News,https://nwconnnews.com/,fake_news
NW Kansas News,https://nwconnnews.com/,fake_news
NW LA Times,https://nwlatimes.com/,fake_news
NW Riverside News,https://nwriversidenews.com/,fake_news
NW Valley Times,https://nwvalleytimes.com/,fake_news
Oakland City Wire,https://oaklandcitywire.com/,fake_news
Oath Keepers,https://www.oathkeepers.org,fake_news
Objectivist,https://www.objectivist.co/,fake_news
Ocala Standard,https://www.objectivist.co/,fake_news
Occupy Democrats,http://occupydemocrats.com,fake_news
Okeechobee Times,http://occupydemocrats.com,fake_news
Orlando Standard,http://occupydemocrats.com,fake_news
Outraged Patriot,https://outragedpatriot.com/,fake_news
Overpasses for America,https://overpassesforamerica.com/,fake_news
Pacific Pundit,https://www.pacificpundit.com,fake_news
Palm Coast Times,https://www.pacificpundit.com,fake_news
Panama City Reporter,https://www.pacificpundit.com,fake_news
Parler,https://parler.com/,fake_news
Pasco Reporter,https://parler.com/,fake_news
Patriot Fetch,https://patriotfetch.com/,fake_news
Patriot Journal,https://thepatriotjournal.com/,fake_news
Patriot Report,https://www.patriotreport.com/,fake_news
Patriotic Viral News,https://www.patrioticviralnews.com/,fake_news
PC Must Die News,"Overall, we rate PC Must Die News a Questionable Source based on Extreme Right Bias, Poor Sourcing, Propaganda, Conspiracy, Fake News, and Lack of Transparency. (D. Van Zandt 11/22/2019) Updated (10/12/2020)",fake_news
PeaceData,https://peacedata.net/,fake_news
Peach Tree Times,https://peacedata.net/,fake_news
Pensacola Times,https://peacedata.net/,fake_news
Peoria Standard,https://peacedata.net/,fake_news
Perez Hilton,https://perezhilton.com/,fake_news
Personal Interpretation,https://www.personalinterpretation.com/,fake_news
Personal Liberty,https://personalliberty.com/,fake_news
PHX Reporter,https://phxreporter.com/,fake_news
Pinal Today,https://pinaltoday.com/,fake_news
Pinellas Times,https://pinaltoday.com/,fake_news
PJ Media,https://pjmedia.com/,fake_news
PM Nightly News,http://pmnightlynews.com/,fake_news
Pocatello Times,http://pmnightlynews.com/,fake_news
Polipace,http://polipace.com/,fake_news
PoliticalDiscussion,http://www.political-discussion.com/,fake_news
Political Flare,https://www.politicalflare.com,fake_news
Political Insider,https://thepoliticalinsider.com,fake_news
Political State,https://politicalstate.org/,fake_news
Politifact News,http://www.politifact.news/,fake_news
PoliticsOnline.net,http://www.politicsonline.net/,fake_news
Polk Times,http://www.politicsonline.net/,fake_news
Pomona Valley News,https://pomonavalleynews.com/,fake_news
Population Research Institute,https://www.pop.org/,fake_news
Populist.Press,https://populist.press/,fake_news
Powdered Wig Society,http://powderedwigsociety.com/,fake_news
PragerU,https://www.prageru.com,fake_news
Prairie State Wire,https://www.prageru.com,fake_news
Pravda Report,https://www.pravdareport.com/,fake_news
Press California,https://presscalifornia.com/,fake_news
Press Corp,https://presscorp.org/,fake_news
Press TV,https://www.presstv.ir/,fake_news
Prntly,https://prntly.com/,fake_news
Project Veritas,https://www.projectveritas.com,fake_news
Proto Thema,https://www.projectveritas.com,fake_news
Pro Trump News,https://protrumpnews.com/,fake_news
Pulaski Times,https://pulaskitimes.com/,fake_news
Puppet String News,http://www.puppetstringnews.com/,fake_news
Quillette,https://quillette.com,fake_news
Quincy Reporter,https://quillette.com,fake_news
RAIR Foundation USA,https://rairfoundation.com/,fake_news
Rational Ground,https://rationalground.com/,fake_news
Raw Conservative Opinions,https://rawconservativeopinions.com/,fake_news
Real Conservatives Unite,https://realconservativesunite.com,fake_news
Real Science (Goodsciencing.com),https://goodsciencing.com/,fake_news
Red Blue Divide,https://redbluedivide.com/,fake_news
Redding Today,https://reddingtoday.com/,fake_news
Red Ice TV,https://redice.tv/,fake_news
RedOrbit,https://www.redorbit.com/,fake_news
Red State Watcher,http://redstatewatcher.com/,fake_news
RedState,https://www.redstate.com,fake_news
Red Voice Media,https://www.redvoicemedia.com/,fake_news
Redwood Empire News,https://redwoodempirenews.com/,fake_news
Reed Cooper News,https://www.reedcooper.net,fake_news
Reformed Media,https://reformedmedia.net/,fake_news
Renew America,http://www.renewamerica.com,fake_news
RenewedRight.com,https://renewedright.com,fake_news
Republican Daily,https://republicandaily.net/,fake_news
Republican National Committee (RNC),https://www.gop.com/,fake_news
Resist The Mainstream,https://resistthemainstream.org/,fake_news
Revolver.News,https://www.revolver.news/,fake_news
Righter Way,https://righterway.com/,fake_news
Right Side Broadcasting Network (RSBN),https://www.rsbnetwork.com/,fake_news
Right Wing News,https://rightwingnews.com/,fake_news
Right Wing Tribune,https://rightwingtribune.com/,fake_news
Riposte Laique,https://rightwingtribune.com/,fake_news
River Bend Times,https://rightwingtribune.com/,fake_news
River Region Times,https://riverregiontimes.com/,fake_news
Rockford Sun,https://riverregiontimes.com/,fake_news
Rock Island Today,https://riverregiontimes.com/,fake_news
Rodong Sinmun (North Korea),http://www.rodong.rep.kp/en,fake_news
Rogue Review,https://www.roguereview.net/,fake_news
Rome Reporter,https://www.roguereview.net/,fake_news
RT DE (RT News Germany),https://de.rt.com/,fake_news
RT News (RT.Com),https://www.rt.com/news/,fake_news
Rudaw,https://www.rudaw.net/english,fake_news
Rumble,https://rumble.com/,fake_news
Ruptly,https://ruptly.tv/,fake_news
RushLimbaugh.com,https://www.rushlimbaugh.com/,fake_news
Russia Insider,https://russia-insider.com/,fake_news
Russian News Agency-TASS,https://tass.com/,fake_news
Ruth Institute,http://www.ruthinstitute.org,fake_news
Sacramento Standard,https://sacramentostandard.com/,fake_news
Salem News Wire,https://sacramentostandard.com/,fake_news
San Diego City Wire,https://sandiegocitywire.com/,fake_news
San Francisco Sun,https://sanfransun.com/,fake_news
Sangamon Sun,https://sanfransun.com/,fake_news
San Joaquin Times,https://sanjoaquintimes.com/,fake_news
San Jose Standard,https://sanjosestandard.com/,fake_news
Santa Clara Today,https://santaclaratoday.com/,fake_news
Santa Cruz Standard,https://santacruzstandard.com/,fake_news
San Mateo Sun,https://sanmateosun.com/,fake_news
Santa Monica Observer,https://www.smobserved.com,fake_news
Sarasota Review,https://www.smobserved.com,fake_news
Savannah Standard,https://www.smobserved.com,fake_news
SC Alaska News,https://scalaskanews.com/,fake_news
SE Atlanta News,https://scalaskanews.com/,fake_news
SC Connecticut News,https://scalaskanews.com/,fake_news
SC Kansas News,https://scalaskanews.com/,fake_news
SE Alaska News,https://sealaskanews.com/,fake_news
SE Arizona News,https://searizonanews.com/,fake_news
Secure America Now,https://searizonanews.com/,fake_news
SE Colorado News,https://secoloradonews.com/,fake_news
SE Connecticut News,https://seconnnews.com/,fake_news
SE Denver News,https://sedenvernews.com/,fake_news
SE Georgia News,https://sedenvernews.com/,fake_news
SE Illinois News,https://sedenvernews.com/,fake_news
SE Indiana News,https://sedenvernews.com/,fake_news
SE Iowa News,https://sedenvernews.com/,fake_news
SE Kansas News,https://sedenvernews.com/,fake_news
SE LA Times,https://selatimes.com/,fake_news
SFV Today,https://sfvtoday.com/,fake_news
SGV Standard,https://sgvstandard.com/,fake_news
Shafaq News,https://sgvstandard.com/,fake_news
Shoals Today,https://shoalstoday.com/,fake_news
SHTFplan.com,https://www.shtfplan.com/,fake_news
Sick Chirpse,https://www.sickchirpse.com/,fake_news
Sioux City Times,https://www.sickchirpse.com/,fake_news
Skeptic Ink,https://skepticink.com/,fake_news
SLO Reporter,https://sloreporter.com/,fake_news
Sohu.com,https://www.sohu.com/,fake_news
Solano Sun,https://solanosun.com/,fake_news
South Africa Today,https://southafricatoday.net,fake_news
South Alameda News,https://southalamedanews.com/,fake_news
South Atlanta News,https://southalamedanews.com/,fake_news
South Bay Leader,https://southbayleader.com/,fake_news
South Bay SD News,https://southbaysdnews.com/,fake_news
South Bend Times,https://southbaysdnews.com/,fake_news
Sons of 1776,https://sonsof1776.com/,fake_news
South Alabama Times,https://southalabamatimes.com/,fake_news
South Broward News,https://southalabamatimes.com/,fake_news
South Central Reporter,https://southalabamatimes.com/,fake_news
South Cook News,https://southalabamatimes.com/,fake_news
Southern Illinois News,https://southalabamatimes.com/,fake_news
Southern Indiana Today,https://southalabamatimes.com/,fake_news
South DSM News,https://southalabamatimes.com/,fake_news
South Georgia Times,https://southalabamatimes.com/,fake_news
South Gwinnett News,https://southalabamatimes.com/,fake_news
South Indy News,https://southalabamatimes.com/,fake_news
South Iowa News,https://southalabamatimes.com/,fake_news
South Jefferson County News,https://southjeffconews.com/,fake_news
South Lake Today,https://southjeffconews.com/,fake_news
South Miami-Dade News,https://southjeffconews.com/,fake_news
South New Castle News,https://southnewcastlenews.com/,fake_news
South Orlando News,https://southnewcastlenews.com/,fake_news
South Palm Beach Today,https://southnewcastlenews.com/,fake_news
South Pinellas Times,https://southnewcastlenews.com/,fake_news
South Sacramento Today,https://southsactoday.com/,fake_news
South SF Bay News,https://southsfbaynews.com/,fake_news
South SGV News,https://southsgvnews.com/,fake_news
South West Illinois News,https://southsgvnews.com/,fake_news
South Wichita News,https://southsgvnews.com/,fake_news
Spring Times,https://springstimes.com/,fake_news
Sputnik News,http://sputniknews.com/,fake_news
Sputnik News Agency – France,https://fr.sputniknews.com/,fake_news
Sputnik News Agency – Germany,https://snanews.de/,fake_news
Sputnik News Agency – Italia,https://it.sputniknews.com/,fake_news
St. Pete Standard,https://it.sputniknews.com/,fake_news
Stanislaus News,https://stanislausnews.com/,fake_news
Stares at the World,http://www.staresattheworld.com/,fake_news
State of the Nation,http://stateofthenation.co/,fake_news
Steadfast and Loyal,https://steadfastandloyal.com/,fake_news
Stone Cold Truth,https://stonecoldtruth.com/,fake_news
Stopping Socialism,https://stoppingsocialism.com/,fake_news
South Birmingham Times,https://southbirminghamtimes.com/,fake_news
South Fulton Today,https://southbirminghamtimes.com/,fake_news
South OC Times,https://southoctimes.com/,fake_news
South Pima News,https://southpimanews.com/,fake_news
South SFV Today,https://southsfvtoday.com/,fake_news
Speech Point,http://www.speech-point.com/,fake_news
Stranger Than Fiction News,http://stfnreport.com/,fake_news
Strategic Culture Foundation,https://www.strategic-culture.org,fake_news
Students for Trump,https://trumpstudents.org/,fake_news
Summit News,https://summit.news,fake_news
Sumter Times,https://summit.news,fake_news
Sunflower State News,https://summit.news,fake_news
Sunshine Sentinel,https://summit.news,fake_news
Support Israel Now,http://www.supportisraelnow.com/,fake_news
SurvivalBlog.com,https://survivalblog.com/,fake_news
Sussex Review,https://sussexreview.com/,fake_news
SwampDrain.com,https://swampdrain.com,fake_news
Swarajya,https://swarajyamag.com/,fake_news
SW Alaska News,https://swalaskanews.com/,fake_news
SW Arizona News,https://swarizonanews.com/,fake_news
SW Arkansas Times,https://swarkansastimes.com/,fake_news
SW Colorado News,https://swcoloradonews.com/,fake_news
SW Connecticut News,https://swconnnews.com/,fake_news
403 Forbidden,https://swconnnews.com/,fake_news
SW Indiana News,https://swconnnews.com/,fake_news
SW Iowa Times,https://swconnnews.com/,fake_news
SW Kansas News,https://swconnnews.com/,fake_news
SW Riverside News,https://swriversidenews.com/,fake_news
SW Valley Times,https://swvalleytimes.com/,fake_news
Syria News,https://syrianews.cc/,fake_news
Taki’s Magazine,https://www.takimag.com/,fake_news
Tallahassee Sun,https://www.takimag.com/,fake_news
Tampa Republic,https://www.takimag.com/,fake_news
Tasnim News Agency,https://www.tasnimnews.com/en,fake_news
TB Daily News,https://tbdailynews.com/,fake_news
Tea Party Inc,https://www.teaparty.org/,fake_news
Tea Party Patriots,http://www.teapartypatriots.org/,fake_news
TechStartups,https://techstartups.com/,fake_news
Teddy Stick,https://teddystick.com/,fake_news
TeleSUR,https://www.telesurenglish.net/,fake_news
The African Exponent,https://www.africanexponent.com,fake_news
The American Mirror,http://theamericanmirror.com/,fake_news
The Angry Patriot,http://www.angrypatriotmovement.com/,fake_news
The Bearded Patriot,https://thebeardedpatriot.com/,fake_news
The Beltway Report,https://www.thebeltwayreport.com/,fake_news
The BL,https://thebl.com/,fake_news
The Blacksphere (Kevin Jackson),https://theblacksphere.net/,fake_news
The Blaze,https://www.theblaze.com/,fake_news
The Boston Tribune,http://thebostontribune.com/,fake_news
The Buffalo Chronicle,https://buffalochronicle.com,fake_news
The Colorado Herald,https://thecoloradoherald.com/,fake_news
The Conservative Brief,https://www.theconservativebrief.com,fake_news
The Conservative Central,https://theconservativecentral.com/,fake_news
The Conservative Papers,https://conservativepapers.com/,fake_news
The Daily Bell,http://www.thedailybell.com/,fake_news
The Daily Boulder,https://dailyboulder.com/,fake_news
The Daily Star,https://www.thedailystar.com/,fake_news
The Daily Wire,https://www.dailywire.com,fake_news
The D.C. Clothesline,http://www.dcclothesline.com/,fake_news
The DC Patriot,https://thedcpatriot.com/,fake_news
The Desert Review,https://www.thedesertreview.com/,fake_news
TheDonald.Win,https://thedonald.win/,fake_news
The Duran,https://theduran.com/,fake_news
The Economic Times,http://economictimes.indiatimes.com/,fake_news
The Epoch Times,https://www.theepochtimes.com,fake_news
The Federalist,https://thefederalist.com/,fake_news
The Federalist Papers Project,http://thefederalistpapers.org/,fake_news
The Federation for American Immigration Reform (FAIR),http://www.fairus.org/,fake_news
The Freedom Times,https://www.thefreedomtimes.com/,fake_news
The Free Patriot,http://thefreepatriot.org/,fake_news
The Free Telegraph,https://freetelegraph.com/,fake_news
The Frisky,https://thefrisky.com/,fake_news
The Gateway Pundit,https://www.thegatewaypundit.com/,fake_news
The Grayzone,https://www.thegatewaypundit.com/,fake_news
The Horn News,https://thehornnews.com/,fake_news
The Joe Rogan Experience,https://www.joerogan.com/,fake_news
The LA Post,"Overall, The LA Post is a Questionable Source based on extreme right wing bias, promotion of conspiracy theories, use of poor sources, plagiarism, and a complete lack of transparency. (D. Van Zandt 11/4/2019)",fake_news
The Last Refuge (Conservative Treehouse),https://theconservativetreehouse.com/,fake_news
The Last Resistance,https://lastresistance.com/,fake_news
The Laugh Club,https://www.thelaughclub.net/,fake_news
The Liberty Daily,https://thelibertydaily.com/,fake_news
The Liberty Eagle,http://www.thelibertyeagle.com,fake_news
